Name,Cuisine,Coordinate
Mr Pancake,Unspecified,"(43.8263024, -79.3084479)"
Mr Pide,Pizza; Middle East; Turkish,"(43.6797669, -79.3437938)"
Mr Sub,Soup; Sandwiches; Breakfast; Sandwich; Lunch,"(43.7088269, -79.4561183)"
Mr Tasty's Drive Special,Mediterranean; Sandwiches; Greek; Breakfast; Lunch,"(43.6887348, -79.2996394)"
Mr Zagros,Greek; Turkish; Donairs; Middle East,"(43.7084616, -79.4786214)"
Mr Zagros,Greek; Turkish; Donairs; Middle East,"(43.8600879, -79.5562545)"
Mr and Mrs Bao,Asian; Comfort Food,"(43.8271674, -79.5599332)"
Mr. Burrito Plus,Halal; Mexican,"(43.6563334, -79.3902863)"
Mr. Greeko,Unspecified,"(43.625224, -79.6062589)"
Mr. Jerk,Ethnic Food; Seafood; Caribbean,"(43.667212, -79.3754107)"
Mr. Sub,Sandwiches; Caterers; Sandwich; Lunch; Breakfast,"(43.6972773, -79.3318673)"
Mr. Sub,Sandwiches; Caterers; Sandwich; Breakfast; Lunch,"(43.7606204, -79.4918581)"
Mr. Sub,Sandwiches; Caterers; Sandwich; Lunch; Breakfast,"(43.8231418, -79.2508087)"
Mr. Sub,Sandwiches; Caterers; Sandwich; Breakfast; Lunch,"(43.7829008, -79.2549684)"
Mr. Sun,Bubble Tea,"(43.7777157, -79.4174876)"
Mr. Sun,Bubble Tea,"(43.8266981, -79.3086133)"
Mr. Tian's Chinese Fast Food,Unspecified,"(43.7603068, -79.4137935)"
Mr.Tonkatsu,Asian; Japanese,"(43.7638036, -79.4133668)"
Mr.Tonkatsu,Asian; Japanese,"(43.6654235, -79.4129678)"
Mr.Tonkatsu,Asian; Japanese,"(43.6643306, -79.3867055)"
Mt. Everest Restaurant,Himalayan/Nepalese; Indian,"(43.7134141, -79.3688301)"
Mucho Burrito,Mexican,"(43.7068088, -79.3640048)"
Mucho Burrito Fresh Mexican Grill,Mexican,"(43.6472198, -79.380765)"
Muddy Duck Restaurant,Dinners; Breakfast; Lunch,"(43.6254337, -79.5675374)"
Mughal Mahal,Indian,"(43.7053348, -79.6447676)"
Mulan Chinese Cuisine,Chinese,"(43.7141843, -79.3364996)"
Mumbai Express,Indian; KWB,"(43.7662321, -79.2838528)"
Munchie Market,Candy Stores,"(43.7327618, -79.4897801)"
Munchies R Us,Soda; Sweets; Candy Stores; Late Night,"(43.6949695, -79.4565565)"
My Dosa Place,Indian,"(43.6418406, -79.3779882)"
My Dosa Place,Indian,"(43.642138, -79.3779787)"
My Dosa Place,Indian,"(43.6418651, -79.4134079)"
My Meatball Place,Unspecified,"(43.6440352, -79.4030956)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.7314957, -79.40632)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.7314957, -79.40632)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.6418627, -79.4134524)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.6609221, -79.3433213)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.6578487, -79.4898909)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.642138, -79.3779787)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.6414595, -79.4354055)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.6486829, -79.3995175)"
My Roti Place,Ethnic Food; Vegetarian; Indian,"(43.6578487, -79.4898909)"
My Sushi,Sushi; Asian; Japanese,"(43.7764806, -79.4178052)"
My Thai Kitchen,Asian; Thai,"(43.6488084, -79.5305946)"
My Thai Kitchen,Thai,"(43.6010611, -79.5474253)"
Mykonos Mediterranean Grill,Seafood; Sandwiches; Vegetarian; Salads; Mediterranean; Greek,"(43.6743209, -79.3902505)"
Mymy Chicken,Chicken Wings; Korean; Beer Bar; Barbeque,"(43.7642799, -79.413108)"
Naan and Kabob,Halal; Afghan; Middle East,"(43.7046985, -79.3637486)"
Naan and Kabob,Halal; Middle East; Afghan,"(43.7424324, -79.307411)"
Naan and Kabob,Halal; Afghan; Middle East,"(43.6690583, -79.3882892)"
Naan and Kabob,Halal; Afghan; Middle East,"(43.7767555, -79.2611968)"
Naan and Kabob,Halal; Afghan; Middle East,"(43.7947139, -79.242526)"
NaanSpot,Unspecified,"(43.6577161, -79.4042869)"
Nadi Halal Kebab House,Unspecified,"(43.7971726, -79.1520006)"
NaiNai Noodles,Unspecified,"(43.6573431, -79.3831965)"
Naija Jollof,African; Caribbean; Soup,"(43.7188876, -79.6394854)"
Naijaa Restaurant,African; Seafood,"(43.7531021, -79.544418)"
Nakayoshi Izakaya,Asian; Japanese; Ramen,"(43.679804, -79.3435386)"
Nam Wan,Unspecified,"(43.6517657, -79.4071533)"
Nama Sushi,Sushi; Healthy; Asian; Catering,"(43.6813834, -79.4303287)"
Nanashake,Dessert; Ice Cream,"(43.7602644, -79.413148)"
Nandattei Kyoto Curry Ramen (Toronto),Ramen; Japanese,"(43.6639154, -79.4196048)"
Nando's PERi-PERi,Chicken; Barbecue; Modern European; Spanish; South African; Portuguese,"(43.661927, -79.3886999)"
Nando's PERi-PERi,Chicken; Barbecue; Spanish; South African; Modern European; Portuguese,"(43.7731388, -79.2833961)"
Nando's PERi-PERi,Chicken; Barbecue; South African; Modern European; Spanish; Portuguese,"(43.646351, -79.4091253)"
Nando's PERi-PERi,Chicken; Barbecue; Spanish; Modern European; South African; Portuguese,"(43.7128197, -79.3622116)"
Nando's PERi-PERi,Chicken; Barbecue; Modern European; Spanish; South African; Portuguese,"(43.670046, -79.3039153)"
Nando's PERi-PERi,Chicken; Barbecue; South African; Spanish; Modern European; Portuguese,"(43.619773, -79.5564301)"
Nando's PERi-PERi,Chicken; Barbecue; Modern European; South African; Spanish; Portuguese,"(43.6788173, -79.3466982)"
Nando's PERi-PERi,Chicken; Barbecue; South African; Spanish; Modern European; Portuguese,"(43.6380621, -79.6247204)"
Nando's PERi-PERi,Chicken; Barbecue; Spanish; South African; Modern European; Portuguese,"(43.8533473, -79.2562017)"
Nasib's,Indian; Halal; Lunch; Breakfast; Sandwich,"(43.7433877, -79.3043759)"
Nawab Express on Avenue,Gastropubs; Indian,"(43.4708466, -80.5993746)"
Nawzar Meat Market,Persian,"(43.7592928, -79.3130501)"
Nectar Drops,Unspecified,"(43.6570957, -79.3899231)"
Negril Jerk Food,Caribbean,"(43.8332296, -79.2710446)"
New Generation Sushi,Asian; Sushi Bars; Japanese; Sushi,"(43.6655683, -79.4118227)"
New Haandi 2000 Restaurant,Indian,"(43.6717553, -79.3256656)"
New Ho King,Chinese,"(43.6561548, -79.4018801)"
New Kingston Market Inc,Grocery,"(43.7651718, -79.1933245)"
New Mirchi Dhaba (836 Markham Rd)-,Mediterranean; Middle East,"(43.7673886, -79.2311077)"
New Sky Restaurant,Asian; Chinese; Cantonese,"(43.6554451, -79.4008551)"
New York Fried Chicken,Chicken Wings,"(43.7531004, -79.5442237)"
New York Subs & Burritos,Sandwiches; Mexican,"(43.6477808, -79.4040411)"
New You Go,Chinese,"(43.8565546, -79.3052033)"
Newgen Superstore,Ice Cream; Snacks; Convenience,"(43.8454237, -79.2957434)"
Next Station,Japanese; Dessert; Bubble Tea; Poke; Asian,"(43.8417199, -79.3979788)"
Ni Ji Sushi,Japanese; Sushi,"(43.767601, -79.2736417)"
Nigiriya,Asian; Japanese; Sushi,"(43.7030863, -79.3663994)"
Nikko Sushi,Japanese; Asian; Sushi Bars,"(43.7044883, -79.4118964)"
Nikos,Greek; Mediterranean; Breakfast; Lunch; Sandwich,"(43.6897725, -79.3515166)"
Nikos Greek Grill,Burgers; Mediterranean; Sandwiches; Greek,"(43.5592773, -79.5791919)"
Nina's Tropical Island,Caribbean; Soul Food,"(43.8119947, -79.4843977)"
Nirvana the Flavors of India,Vegetarian; Indian,"(43.6260512, -79.6793681)"
No. #1 jerk,Caribbean,"(43.7219685, -79.237854)"
Noodle King Chinese Food,Chinese; Asian,"(43.7196639, -79.4593403)"
Noodle Me,Chinese; Noodles,"(43.649709, -79.4859575)"
Nora Shawarma & Kabob,Middle East,"(43.6571375, -79.4047997)"
North of Bombay,Vegetarian; Indian,"(43.4708466, -80.5993746)"
Northwestern Chinese Cuisine,Asian; Chinese,"(43.8567815, -79.3061608)"
Not Just Noodles,Chinese,"(43.6649951, -79.3869981)"
NourishMoi,Burgers; Breakfast; Dessert; Healthy; Gluten-Free; Vegan,"(43.5589339, -79.5794992)"
Nova Ristorante,Italian; Pasta; Sandwiches; Lunch; Salads; Dinner; Dessert,"(43.7494692, -79.2797417)"
Nu Bügel,Bagels; Breakfast; Sandwich; Lunch,"(43.6554419, -79.4048437)"
Nu Panino,Italian; Sandwiches,"(43.7733397, -79.6276159)"
Number One,Chinese,"(43.6846718, -79.3489754)"
Numerous Sushi,Sushi Bars; Japanese,"(43.7250592, -79.2924062)"
O Sushi,Asian; Japanese; Sushi,"(43.6666137, -79.3190353)"
O'Grady's,Canadian; Breakfast; Cocktail Bar,"(43.6644927, -79.3828193)"
OMG Oh My Gyro,Halal,"(43.6499839, -79.3931855)"
OakWood Smokehouse & Grill,Dinner; Barbecue,"(43.6931169, -79.4429314)"
Ocean Halibut,Breakfast and Lunch; Fish & Chips; Greek,"(43.7054327, -79.3158145)"
Ocean Palate,Seafood; Hot Dogs; Indian,"(43.6310165, -79.6287865)"
Oja Noodles House,Korean; Japanese,"(43.6689926, -79.3881581)"
Olive Kebab Restaurant,Greek,"(43.6016854, -79.5039569)"
Olive and Lemon,Italian,"(43.8462179, -79.5586473)"
Omni Palace Noodle House and Grill,Noodles; Chinese,"(43.7708306, -79.3335352)"
Omy Chicken,Unspecified,"(43.6506676, -79.582061)"
One On Breakfast,Bagels; Salads; Burgers; Sandwiches; Sandwich; Breakfast,"(43.7364504, -79.4226254)"
OneZo Tapioca,Unspecified,"(43.7750304, -79.4162553)"
OneZo Tapioca,Unspecified,"(43.8424785, -79.3891066)"
Onnuri,Noodles; Soup; Asian; Korean,"(43.8043074, -79.3335696)"
Ontario Pizza Unlimited,Pizza,"(43.7428381, -79.5992712)"
Ooshee Mediterranean Oven,Lebanese; Greek; Sweets,"(43.6684686, -79.3889665)"
Orchid Garden Bar & Grill,Bar and Grill; Canadian,"(43.779885, -79.3002612)"
Orient Express (Scarborough),Chinese; Asian,"(43.7854993, -79.2781732)"
Oriental Congee,Unspecified,"(43.7841947, -79.2906542)"
Oriental Delight,Chinese,"(43.6594684, -79.3849443)"
Oriental Thai Chinese Food, Thai; Chinese,"(43.7051168, -79.2546074)"
Oruma Indian Take Out and Bakers,Indian,"(43.7352519, -79.2489322)"
Osaka Sushi Japanese Restaurant,Asian; Asian Food; Sushi; Japanese,"(43.6557916, -79.4578065)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.6382366, -79.6241939)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.6778445, -79.3513298)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.7206319, -79.602214)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.7360641, -79.3102169)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.6571883, -79.405628)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.6819867, -79.474119)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.6472813, -79.4046018)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.7108192, -79.4011275)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.6507038, -79.5295783)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.8669062, -79.2859516)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.7340775, -79.6078726)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.4708466, -80.5993746)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.6671681, -79.4913933)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.773842, -79.4942496)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.5684087, -79.5696006)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.7332699, -79.4536233)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.7851825, -79.4799157)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.8345921, -79.5229245)"
Osmow's,Greek; Vegetarian; Fast Food; Middle East; Mediterranean,"(43.8228064, -79.1136346)"
Otto's Berlin Doner,Sandwiches; Modern European; German,"(43.6563452, -79.4050752)"
Our Spot,Cafes; Lunch; Breakfast,"(43.6548552, -79.4031414)"
Outrigger,Gastropubs; Lunch; Breakfast; Sandwich; Canadian,"(43.6728666, -79.2900582)"
Owl of Minerva,Asian; Korean,"(43.6526355, -79.4005682)"
Owl of Minerva,Asian; Korean,"(43.824704, -79.3027487)"
Ozo Grill,Unspecified,"(43.6442765, -79.5260429)"
Ozzy's Burgers,Burgers; Sandwiches; Fast Food,"(43.655265, -79.404809)"
Ozzy's Burgers,Burgers; Sandwiches; Fast Food,"(43.8279989, -79.5393059)"
PG Clucks,Chicken; Sandwiches,"(43.6553023, -79.4167731)"
PG Clucks,Chicken; Sandwiches,"(43.6663274, -79.4087761)"
PHO 72,Vietnamese; Thai,"(43.8547149, -79.2597255)"
PHO KING VIET KING CUISINE,Unspecified,"(43.6529547, -79.4013244)"
PROJECT:FISH,Sushi Bars; Sushi,"(43.7692775, -79.4161356)"
Pai Northern Thai Kitchen,Asian; Thai,"(43.6478695, -79.3908736)"
Pai Northern Thai Kitchen,Thai; Asian,"(43.6234087, -79.5146085)"
Paisano,Italian; Pizza,"(43.7489657, -79.3840794)"
Pak Centre Halal Restaurant,Indian; Pakistani; Lunch; Halal; Breakfast; Sandwich,"(43.7517056, -79.2636895)"
Pakwanchi Restaurant,Pakistani,"(43.7926683, -79.2613111)"
Palacios All Sweet Bistro and Cafe,Unspecified,"(43.7840101, -79.57826)"
Palm Lane,Healthy; Salads; Vegetarian; Juice Bar,"(43.6715255, -79.3967845)"
Pancho's Bakery,Food Trucks; Mexican; Sweets,"(43.6547751, -79.4043939)"
Pancho's Bakery,Food Trucks; Mexican; Sweets,"(43.4708466, -80.5993746)"
Panda Express,Asian Food; Fast Food; Asian; Chinese,"(43.6740429, -79.4727519)"
Panino Cappuccino,Italian,"(43.7385323, -79.5421737)"
Pann Tea,Cafe,"(43.831541, -79.2668607)"
Pantry Foods,Cafes; Healthy; Lunch; Breakfast; Sandwich,"(43.7281301, -79.434209)"
Papa CEO King Slice,Pizza; Italian,"(43.6632763, -79.4047762)"
Papa Chang's Express,Taiwanese; Japanese; Asian,"(43.825607, -79.3065366)"
Papa Djan Mediterranean Kebab House,Seafood,"(43.8460094, -79.4723135)"
Papa John's Pizza,Dinner; Chicken Wings; Sandwiches; Pizza; Lunch; Late Night,"(43.6578739, -79.3746812)"
Papa John's Pizza,Dinner; Chicken Wings; Lunch; Sandwiches; Pizza; Late Night,"(43.6548097, -79.4182342)"
Papa John's Pizza,Dinner; Chicken Wings; Sandwiches; Late Night; Pizza; Lunch,"(43.7096473, -79.2517106)"
Papa John's Pizza,Dinner; Chicken Wings; Lunch; Pizza; Sandwiches; Late Night,"(43.6798117, -79.3438867)"
Papa John's Pizza,Dinner; Chicken Wings; Pizza; Late Night; Sandwiches; Lunch,"(43.6806697, -79.285577)"
Papa John's Pizza,Dinner; Chicken Wings; Lunch; Pizza; Sandwiches; Late Night,"(43.6816157, -79.4756533)"
Papa John's Pizza,Dinner; Chicken Wings; Pizza; Sandwiches; Late Night; Lunch,"(43.6508953, -79.4416566)"
Papa John's Pizza,Dinner; Chicken Wings; Pizza; Late Night; Lunch; Sandwiches,"(43.745428, -79.2988828)"
Papa John's Pizza,Dinner; Chicken Wings; Pizza; Sandwiches; Lunch; Late Night,"(43.77543, -79.1811143)"
Papa John's Pizza,Dinner; Chicken Wings; Lunch; Pizza; Late Night; Sandwiches,"(43.7134138, -79.3094257)"
Papa John's Pizza,Dinner; Chicken Wings; Pizza; Late Night; Lunch; Sandwiches,"(43.7428082, -79.6058097)"
Papa Spicy,Chinese; Asian,"(43.761612, -79.4114095)"
Papa Spicy,Chinese; Asian,"(43.6551013, -79.4007876)"
Papamio's,Cafes,"(43.6719605, -79.4214767)"
PappaRoti,Coffee; Sweets; Dessert; Lunch; Breakfast,"(43.5855176, -79.6479366)"
Papyrus,Egyptian,"(43.6771258, -79.3554735)"
Paradise Chicken,Chicken; Barbeque,"(43.7432933, -79.2217754)"
Paradise Shawarma,Greek; Halal; Fast Food,"(43.7659617, -79.1938534)"
Paradise Shawarma,Greek; Halal; Fast Food,"(43.7762487, -79.6052392)"
Parallel,Middle East; Falafel; Healthy,"(43.6694451, -79.440769)"
Paramount Fine Foods,Mediterranean; Halal; Greek; Lebanese; Vegetarian; Middle East; Noodles,"(43.7364289, -79.3464561)"
Paramount Fine Foods,Mediterranean; Halal; Greek; Lebanese; Middle East; Vegetarian; Noodles,"(43.6486362, -79.3839326)"
Paramount Fine Foods,Mediterranean; Halal; Greek; Lebanese; Vegetarian; Middle East; Noodles,"(43.7756587, -79.3273723)"
Paramount Fine Foods,Mediterranean; Halal; Greek; Lebanese; Vegetarian; Middle East; Noodles,"(43.7237804, -79.4909444)"
Paramount Fine Foods,Mediterranean; Halal; Greek; Lebanese; Middle East; Vegetarian; Noodles,"(43.8536042, -79.2583034)"
Pariwar restaurant,Indian,"(43.742688, -79.3108487)"
Parkdale Pizza,Pizza,"(43.6419126, -79.4333953)"
"Parsi Sandwiches, Burgers, Kabobs",Sandwiches,"(43.8277098, -79.4284896)"
Passione Moda Cucina,Unspecified,"(43.7876676, -79.5601392)"
Pasta Pronta,Healthy; Pasta; Italian,"(43.6563334, -79.3902863)"
Pastel Creperies & Dessert House,Creperies; Dessert; Coffee,"(43.7762933, -79.4164875)"
Pastucci's,Italian; Pasta; Lunch; Noodles; Dinner,"(43.6258703, -79.5062344)"
Patchmon's Thai Desserts & More,Dessert; Thai,"(43.6750785, -79.4086952)"
Patio Indian Restaurant & Banquet Hall,Indian,"(43.7229333, -79.3385172)"
Patisserie La Cigogne,Sweets; Dessert; Breakfast; Lunch,"(43.7065484, -79.3780105)"
Patisserie La Cigogne,Sweets; Dessert; Lunch; Breakfast,"(43.6824177, -79.3290912)"
Patna Kabab House,Indian; Dessert; Pakistani,"(43.7434941, -79.3037821)"
Paul Wong's Fine Chinese Cuisine,Chinese; Asian,"(43.810623, -79.1311957)"
Paul's Roti Shop,Indian,"(43.6698399, -79.3778924)"
Pearl Harbourfront Chinese Cuisine,Dim Sum,"(43.6388865, -79.3825407)"
Peking Duck Kitchen,Chinese,"(43.7863029, -79.2777033)"
Peking Express,Asian; Chinese,"(43.656748, -79.3668337)"
Peking Man Restaurant,Asian; Chinese,"(43.771233, -79.3716607)"
Pepe Pizza,Pizza,"(43.7869742, -79.4996434)"
Perlicious Food,Middle East,"(43.82367, -79.4756094)"
Petty Cash Toronto,Salads; Burgers,"(43.6455072, -79.4029564)"
Philly Fred,Sandwich;  Lunch; Breakfast,"(43.6897725, -79.3515166)"
Philly Fred,Sandwich;  Lunch; Breakfast,"(43.7482445, -79.3507462)"
Philthy Philly's,Poutineries; Cheesesteaks; Dinner; Sandwich,"(43.7741377, -79.3241285)"
Philthy Philly's,Poutineries; Cheesesteaks; Sandwich; Dinner,"(43.6740429, -79.4727519)"
Philthy Philly's,Poutineries; Cheesesteaks; Dinner; Sandwich,"(43.5524626, -79.5867076)"
Pho 88,Chinese; Thai; Asian; Vietnamese,"(43.664937, -79.4151621)"
Pho 88,Chinese; Thai; Asian; Vietnamese,"(43.770547, -79.4150569)"
Pho 88,Chinese; Asian; Thai; Vietnamese,"(43.7267889, -79.3446959)"
Pho Asia,Asian; Vietnamese,"(43.7854685, -79.5944438)"
Pho Challenge,Asian; Vietnamese,"(43.6886444, -79.3505468)"
Pho Chay 88,Vietnamese,"(43.7516269, -79.5175825)"
Pho Com Vietnam,Vietnamese; Asian,"(43.7562907, -79.52111)"
Pho Delicious,Vietnamese,"(43.7964204, -79.5194108)"
Pho East,Unspecified,"(43.6658074, -79.3537321)"
Pho King Fabulous,Asian; Pho; Vietnamese,"(43.7103527, -79.4011427)"
Pho King good,Unspecified,"(43.6477265, -79.3941639)"
Pho Metro,Asian; Vietnamese,"(43.7451355, -79.2964303)"
Pho Mi Viet Thai,Vietnamese; Thai,"(43.8545649, -79.5183289)"
Pho Ok,Unspecified,"(43.7579866, -79.4125932)"
Pho Orchid,Vietnamese; Asian,"(43.6550597, -79.3882852)"
Pho Phuong,Asian; Vietnamese,"(43.64975, -79.4373287)"
Pho Plus,Asian; Vietnamese,"(43.7863224, -79.471083)"
Pho Saigon St,Asian; Vietnamese,"(43.7912351, -79.4503208)"
Pho Toronto,Vietnamese; Pho,"(43.6865036, -79.3768467)"
Pho Truc Lam,Vietnamese,"(43.7922411, -79.549449)"
Pho V Express,Pho,"(43.7335923, -79.4214329)"
Pho Vietnamese Delight,Asian; Pho; Vietnamese,"(43.7872662, -79.3552701)"
Pho Vuon Lai Jasmine Garden,Asian; Vietnamese,"(43.8251238, -79.2784423)"
Pho Xe Lua Vietnamese Cuisine,Vietnamese; Asian,"(43.7908905, -79.3695124)"
Pho Xe Lua Vietnamese Cuisine,Asian; Vietnamese,"(43.8092547, -79.2717933)"
Pho Xe Lua Vietnamese Restaurant,Asian; Vietnamese,"(43.7975819, -79.4288856)"
Pho soho,Unspecified,"(43.6167794, -79.6196236)"
Phoenix Cafe,Unspecified,"(43.6570733, -79.3839641)"
Phoenix Restaurant,Chinese; Sandwich; Asian Food; Asian; Breakfast; Lunch,"(43.7981051, -79.3206313)"
Phyllo Cafe,Cafes,"(43.4708466, -80.5993746)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.6116933, -79.5593717)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.7840208, -79.4934229)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.6476737, -79.3984017)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.6653105, -79.4119863)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.7782259, -79.3453493)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.6764591, -79.3606467)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.6813665, -79.427962)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.7051768, -79.4000027)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.6493782, -79.376731)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.4708466, -80.5993746)"
Pi Co.,Salads; Gluten-Free; Pizza,"(43.7350865, -79.3461843)"
Piatti Pasta House,Unspecified,"(43.6550275, -79.420264)"
Pick and Move,Unspecified,"(43.7482445, -79.3507462)"
Pico De Gallo,Latin American; Mexican,"(43.6547751, -79.4043939)"
Pie Squared,Canadian; Fast Food,"(43.6723987, -79.3799821)"
Pig Out BBQ,Canadian; Barbecue,"(43.6631821, -79.4047558)"
Pinkberry,Smoothies; Ice Cream; Dessert; Breakfast; Lunch,"(43.6116933, -79.5593717)"
Pio Pio chicken with an attitude,Unspecified,"(43.7575312, -79.2409938)"
Piri-Piri,Portuguese,"(43.6667768, -79.4520092)"
Pita Ikram,Falafel; American; Dinners,"(43.6923182, -79.4431072)"
Pita Ikram,Falafel; Dinners; American,"(43.7676542, -79.4772569)"
Pita Land,Middle East; Halal; Healthy; Sandwiches,"(43.7705425, -79.5449595)"
Pita Land,Middle East; Halal; Healthy; Sandwiches,"(43.7732196, -79.3238231)"
Pita Land,Middle East; Halal; Healthy; Sandwiches,"(43.7131476, -79.5824181)"
Pita Land,Middle East; Halal; Healthy; Sandwiches,"(43.7143068, -79.3379992)"
Pita Land,Middle East; Halal; Healthy; Sandwiches,"(43.6603678, -79.3791977)"
Pita Land,Sandwiches; Halal; Middle East; Greek,"(43.6568069, -79.3773627)"
Pita Land,Sandwiches; Halal; Middle East; Greek,"(43.7156584, -79.4486803)"
Pita Land,Middle East; Halal; Healthy; Sandwiches,"(43.6653855, -79.4056658)"
Pita Land,Middle East; Halal; Healthy; Sandwiches,"(43.8447407, -79.5612595)"
Pita Land,Middle East; Halal; Sandwiches,"(43.6056233, -79.6548688)"
Pita Lite,Mediterranean,"(43.6496661, -79.3788654)"
Pita Lite,Mediterranean; Middle East; Greek,"(43.7640705, -79.4142924)"
Pita Lite,Mediterranean; Middle East; Greek,"(43.6496661, -79.3788654)"
Pita Pit,Healthy; Salads; Sandwiches; Fast Food; Mediterranean; Lunch; Greek,"(43.7738289, -79.4942835)"
Pita Pit,Healthy; Salads; Sandwiches; Fast Food; Mediterranean; Lunch; Greek,"(43.6167794, -79.6196236)"
Pita Q Restaurant,Middle East; Greek,"(43.6664195, -79.4060979)"
Pizza 786,Pizza,"(43.8416923, -79.2676094)"
Pizza Alps,Pizza,"(43.7005826, -79.5194376)"
Pizza Boys,Pizza,"(43.83639, -79.2515848)"
Pizza Cafe,Kosher; Sandwiches; Sandwich; Pizza; Lunch; Breakfast,"(43.7379498, -79.4368648)"
Pizza Del Arte,Italian; Pizza,"(43.6543567, -79.4542931)"
Pizza Depot,Canadian; Chicken Wings; Halal; Pizza,"(43.776167, -79.2365984)"
Pizza Depot,Italian; Dessert; Pizza,"(43.71714, -79.6379447)"
Pizza Flare,Unspecified,"(43.6996737, -79.6499853)"
Pizza Hot Wings,Chicken Wings; Pizza,"(43.4708466, -80.5993746)"
Pizza Hub,Pizza,"(43.7580979, -79.5719711)"
Pizza Hub,Pizza,"(43.7340992, -79.6077404)"
Pizza La Rosa,Halal; Sandwiches; Italian; Pizza,"(43.773213, -79.3233477)"
Pizza Land Halal,Chicken; Burgers; Chicken Wings; Greek; Fast Food; Pizza; Halal,"(43.7424324, -79.307411)"
Pizza Pie,Pizza; Italian,"(43.6571731, -79.3806242)"
Pizza Pizza,Pizza; Italian; Comfort Food; Chicken Wings; Late Night; Sandwiches; Chicken; Fast Food; Halal; Salads; Poutineries; Dinner; Greek; Gluten-Free,"(43.6823368, -79.4702481)"
Pizza Pizza,Pizza; Italian; Comfort Food; Chicken Wings; Late Night; Sandwiches; Chicken; Fast Food; Halal; Salads; Poutineries; Dinner; Greek; Gluten-Free,"(43.679701, -79.3442257)"
Pizza Pizza,Pizza; Italian; Comfort Food; Chicken Wings; Late Night; Sandwiches; Chicken; Fast Food; Salads; Halal; Poutineries; Dinner; Greek; Gluten-Free,"(43.676522, -79.4962606)"
Pizza Pizza,Pizza; Italian; Chicken Wings; Comfort Food; Late Night; Sandwiches; Chicken; Fast Food; Halal; Salads; Poutineries; Dinner; Gluten-Free; Greek,"(43.7049931, -79.3156914)"
Pizza Pizza,Pizza; Italian; Comfort Food; Chicken Wings; Late Night; Sandwiches; Chicken; Fast Food; Halal; Salads; Poutineries; Dinner; Greek; Gluten-Free,"(43.6679838, -79.3720197)"
Pizza Pizza,Pizza; Italian; Comfort Food; Chicken Wings; Late Night; Sandwiches; Chicken; Fast Food; Salads; Halal; Poutineries; Dinner; Greek; Gluten-Free,"(43.6469832, -79.4063614)"
Pizza Pizza,Pizza; Italian; Comfort Food; Chicken Wings; Late Night; Sandwiches; Chicken; Fast Food; Salads; Halal; Poutineries; Dinner; Greek; Gluten-Free,"(43.6659135, -79.3829705)"
Pizza Pizza,Pizza; Italian; Chicken Wings; Comfort Food; Late Night; Sandwiches; Chicken; Fast Food; Salads; Halal; Poutineries; Dinner; Gluten-Free; Greek,"(43.7369864, -79.4396344)"
